"source","target"
"x1247907251781844992","x2369361330"
"x275948503","x716594982006693889"
"x1130434680057192448","x716594982006693889"
"x887733472206499845","x716594982006693889"
"x716352886834388992","x716594982006693889"
"x702855357132054528","x763316738"
"x300112511","x716594982006693889"
"x498940442","x716594982006693889"
"x1310205102582575104","x2369361330"
"x798590118122704896","x716594982006693889"
"x1237488576318840834","x2369361330"
"x224605657","x224605657"
"x1253691918413787137","x2369361330"
"x1257954484074004481","x1285190860615942144"
"x631486246","x716594982006693889"
"x125049715","x716594982006693889"
"x4017280223","x3226305131"
"x550940481","x224605657"
"x2925697487","x224605657"
"x2790397488","x716594982006693889"
"x1632917286","x2369361330"
"x544184382","x716594982006693889"
"x436067155","x716594982006693889"
"x1242739129407987712","x2369361330"
"x1242739129407987712","x2369361330"
"x1242739129407987712","x2369361330"
"x3715108276","x2369361330"
"x43532309","x1360202667591614464"
"x1246897145833283586","x716594982006693889"
"x1258501554757402625","x2369361330"
"x820298205778710528","x109263459"
"x1187626518291369985","x2369361330"
"x3150313712","x1281278365341757445"
"x244170872","x1268900047447642112"
"x1169877802155302917","x716594982006693889"
"x951480480","x109263459"
"x944198191918075904","x109263459"
"x1317537873646788608","x1281278365341757445"
"x185666519","x109263459"
"x2868997210","x109263459"
"x1066014633818054657","x109263459"
"x482220601","x109263459"
"x326089779","x109263459"
"x2676551208","x716594982006693889"
"x122645937","x716594982006693889"
"x2216536586","x109263459"
"x1347279878064922627","x109263459"
"x1368177361393422343","x2369361330"
"x1271919604579917824","x2369361330"
"x2966670748","x224605657"
"x901040967981117441","x716594982006693889"
"x1211749620461629440","x109263459"
"x916660501303775235","x716594982006693889"
"x1336983512700825601","x224605657"
"x1439526757","x2369361330"
"x831230993885495296","x2369361330"
"x1176542864655953925","x2369361330"
"x1176542864655953925","x2369361330"
"x1223645786002677761","x224605657"
"x544330059","x109263459"
"x2416896030","x2369361330"
"x808961370","x716594982006693889"
"x994184803124744192","x716594982006693889"
"x390064263","x1281278365341757445"
"x1133961576","x2369361330"
"x1346780167797137408","x2369361330"
"x3297107249","x716594982006693889"
"x3554576537","x716594982006693889"
"x392949524","x1360202667591614464"
"x869642987000786944","x716594982006693889"
"x251179192","x2369361330"
"x924305424404410368","x716594982006693889"
"x1367270139620700171","x1281278365341757445"
"x814794168","x716594982006693889"
"x1336634245914222592","x224605657"
"x1249782056390807552","x716594982006693889"
"x1271919604579917824","x224605657"
"x799364630346944513","x716594982006693889"
"x947448912780066817","x716594982006693889"
"x4252563861","x1281278365341757445"
"x266009507","x2369361330"
"x924257887567929344","x224605657"
"x3948995117","x1281278365341757445"
"x128198062","x224605657"
"x776383170572877824","x109263459"
"x1223232901468258306","x937943629397725184"
"x1123073875","x716594982006693889"
"x478951422","x1281278365341757445"
"x758214788","x716594982006693889"
"x1307683338279411712","x2369361330"
"x848842186061991936","x716594982006693889"
"x1321589959292260353","x1281278365341757445"
"x2857945699","x224605657"
"x1353608313934663681","x1309927460801314817"
"x1255401834442825728","x1309927460801314817"
"x856796338402586625","x2369361330"
"x866607488719835140","x2369361330"
"x767144162714058753","x2369361330"
"x1311030987577528321","x2369361330"
"x1356238107549585410","x109263459"
"x363287105","x112789730"
"x917193684055097344","x224605657"
"x1236282472670924800","x716594982006693889"
"x701161113677914115","x716594982006693889"
"x954777865475776512","x1268219277674516489"
"x1310221223603908610","x2369361330"
"x859743146804207616","x859743146804207616"
"x1249069825927888896","x1281278365341757445"
"x1314074492998737920","x224605657"
"x972780983207505920","x859743146804207616"
"x120024712","x827151086733635584"
"x54034509","x1281278365341757445"
"x1009870629582098432","x827151086733635584"
"x1352576210572890113","x224605657"
"x101791942","x827151086733635584"
"x1005101078227111936","x1261943450783698945"
"x834107231113211904","x78957336"
"x856628371190673408","x827151086733635584"
"x1237488576318840834","x827151086733635584"
"x1971239858","x1239237935230332928"
"x1055447466043154432","x109263459"
"x765099368005439489","x716594982006693889"
"x1028613432847806464","x716594982006693889"
"x1946626159","x224605657"
"x1337143368275677188","x2369361330"
"x1924024398","x763316738"
"x1249059870013296640","x224605657"
"x1260999654541533189","x716594982006693889"
"x1336674239202603010","x2369361330"
"x1259133202511396864","x1281278365341757445"
"x1166647050","x1281278365341757445"
"x866607488719835140","x859743146804207616"
"x183734792","x1281278365341757445"
"x558603360","x1281278365341757445"
"x290762099","x716594982006693889"
"x1326518272079114241","x2369361330"
"x1314336404219011073","x1281278365341757445"
"x1346004058096754690","x4556183129"
"x1153704898506215425","x827151086733635584"
"x360493096","x716594982006693889"
"x3014150512","x716594982006693889"
"x534314524","x827151086733635584"
"x1211794507","x827151086733635584"
"x1051544500814909442","x2369361330"
"x4857901396","x716594982006693889"
"x908978918782357504","x716594982006693889"
"x1366120954607329289","x1281278365341757445"
"x1210219866038374401","x716594982006693889"
"x4845683519","x716594982006693889"
"x2221248045","x2369361330"
"x1317169310536785920","x1281278365341757445"
"x1294567847855828992","x827151086733635584"
"x877815567100641281","x716594982006693889"
"x1216432831167156231","x716594982006693889"
"x1109146822038224897","x716594982006693889"
"x541744517","x224605657"
"x1339534351961362433","x827151086733635584"
"x1178676054384369665","x1281278365341757445"
"x493808545","x716594982006693889"
"x1580838720","x706748719"
"x1325554507753943042","x1303829128647503873"
"x708707045466378241","x716594982006693889"
"x759428272132284417","x1281278365341757445"
"x880767254031470594","x109263459"
"x2463109588","x716594982006693889"
"x1693454996","x1303829128647503873"
"x2186556947","x109263459"
"x1244383447","x1281278365341757445"
"x4220787945","x2369361330"
"x1288159707169988609","x1281278365341757445"
"x1356438413323419648","x1281278365341757445"
"x603039158","x716594982006693889"
"x1296226589290659840","x716594982006693889"
"x1178802739402432517","x2369361330"
"x708272130388000768","x716594982006693889"
"x394157431","x716594982006693889"
"x2426761696","x716594982006693889"
"x260400553","x716594982006693889"
"x1214614072760655872","x716594982006693889"
"x1005151945269628928","x1281278365341757445"
"x213610318","x2369361330"
"x1134543602217029632","x1281278365341757445"
"x1236774558469931010","x1281278365341757445"
"x1207660522944057346","x716594982006693889"
"x68598077","x1281278365341757445"
"x376795616","x109263459"
"x1327303882851164161","x1281278365341757445"
"x523044279","x1303829128647503873"
"x16308237","x117761523"
"x1272140041","x1070375327740899333"
"x110084340","x117761523"
"x203598397","x1033745532630519810"
"x378103424","x1033745532630519810"
"x748973442","x716594982006693889"
"x166643998","x1033745532630519810"
"x1077482115313348608","x1033745532630519810"
"x628230313","x1033745532630519810"
"x784510866603606016","x109263459"
"x347951637","x716594982006693889"
"x954777865475776512","x1281278365341757445"
"x1355066513548574720","x117761523"
"x1250804290458968066","x1281278365341757445"
"x572556859","x716594982006693889"
"x563720164","x2270869228"
"x111381605","x716594982006693889"
"x3053786963","x716594982006693889"
"x1243955827729457155","x1166730286475988992"
"x1058787548015804417","x983334079981654016"
"x1344275995088605185","x983334079981654016"
"x1276859037905309698","x983334079981654016"
"x956233082289508352","x983334079981654016"
"x1147843904005390336","x983334079981654016"
"x863697976639844352","x983334079981654016"
"x584848692","x983334079981654016"
"x1313782758490230786","x716594982006693889"
"x1303331183254740993","x983334079981654016"
"x1316365319498276866","x1333713652969598976"
"x736414651664224256","x983334079981654016"
"x1287291911158599680","x1333713652969598976"
"x1316365319498276866","x983334079981654016"
"x557780859","x983334079981654016"
"x1362085778147471361","x983334079981654016"
"x1285174666580066305","x983334079981654016"
"x754071141342408705","x983334079981654016"
"x845999079066914816","x983334079981654016"
"x1327279543070167040","x983334079981654016"
"x975132501680193536","x983334079981654016"
"x1024587496699637760","x983334079981654016"
"x1228961686645870592","x983334079981654016"
"x1310478812052951042","x1333713652969598976"
"x781473265021771776","x983334079981654016"
"x1103169984","x983334079981654016"
"x59527288","x1033745532630519810"
"x703167301575536640","x983334079981654016"
"x893108258499682305","x983334079981654016"
"x1355476599571931142","x983334079981654016"
"x390916874","x983334079981654016"
"x1252319655735287808","x983334079981654016"
"x1224038534258003969","x983334079981654016"
"x1260306632560566274","x983334079981654016"
"x1324849966553178112","x983334079981654016"
"x259326782","x716594982006693889"
"x18606356","x983334079981654016"
"x1338951407190339586","x1333713652969598976"
"x276979022","x983334079981654016"
"x623699876","x983334079981654016"
"x718858689961140224","x983334079981654016"
"x1308754760204464128","x1166730286475988992"
"x752797555361218560","x983334079981654016"
"x833627253531693058","x983334079981654016"
"x942220243270856704","x983334079981654016"
"x789035544021983232","x983334079981654016"
"x3589912161","x1033745532630519810"
"x2857945699","x983334079981654016"
"x39992669","x1033745532630519810"
"x1246440133961879553","x716594982006693889"
"x1270842399347167233","x1033745532630519810"
"x587372618","x983334079981654016"
"x1242971398684975104","x983334079981654016"
"x358749677","x983334079981654016"
"x1372946714","x983334079981654016"
"x264438329","x983334079981654016"
"x1348565607017574400","x983334079981654016"
"x1314695552832020480","x983334079981654016"
"x2834036535","x78957336"
"x3207827751","x983334079981654016"
"x224255455","x1033745532630519810"
"x467318410","x983334079981654016"
"x3207827751","x2369361330"
"x3071865242","x716594982006693889"
"x1192426805812178944","x716594982006693889"
"x1307274333375680513","x983334079981654016"
"x3392571189","x983334079981654016"
"x3376617353","x983334079981654016"
"x1244307505406193673","x1281278365341757445"
"x1262058650388103173","x983334079981654016"
"x1324177143140655104","x1281278365341757445"
"x1248307529546903552","x983334079981654016"
"x1074684173389062144","x716594982006693889"
"x1244563887749562369","x983334079981654016"
"x390916874","x1281278365341757445"
"x2674688175","x983334079981654016"
"x827151086733635584","x827151086733635584"
"x17588280","x983334079981654016"
"x1255236488549277698","x983334079981654016"
"x1248216947671646213","x983334079981654016"
"x188253681","x983334079981654016"
"x1914683922","x716594982006693889"
"x906611516669034497","x716594982006693889"
"x1349765274266959879","x827151086733635584"
"x1444489568","x716594982006693889"
"x461130775","x716594982006693889"
"x3242028795","x983334079981654016"
"x2543322702","x983334079981654016"
"x766553846319452161","x827151086733635584"
"x845001958557732864","x827151086733635584"
"x870328043260268544","x2369361330"
"x762194236381028352","x983334079981654016"
"x891317093387390976","x716594982006693889"
"x1125805915","x716594982006693889"
"x559866305","x716594982006693889"
"x1914683922","x841979802357764097"
"x1368637760211390467","x983334079981654016"
"x1232692941287804935","x716594982006693889"
"x767906670","x840190609"
"x1104306783701610496","x983334079981654016"
"x244002626","x109263459"
"x3199629962","x841979802357764097"
"x817868107","x983334079981654016"
"x295193940","x716594982006693889"
"x557688212","x716594982006693889"
"x1079667062845386752","x983334079981654016"
"x272716612","x1033745532630519810"
"x225359694","x716594982006693889"
"x1410527701","x841979802357764097"
"x390945902","x983334079981654016"
"x1001964565","x716594982006693889"
"x1043530424344023041","x841979802357764097"
"x761852611","x1033745532630519810"
"x149145013","x840190609"
"x779111792295481345","x983334079981654016"
"x835830216278835200","x716594982006693889"
"x1342423827620515846","x983334079981654016"
"x824869573","x716594982006693889"
"x1316223428","x841979802357764097"
"x1245609175427584001","x716594982006693889"
"x1333345149473202176","x1333713652969598976"
"x1163824207987265536","x1333713652969598976"
"x1356976222065033218","x716594982006693889"
"x1241374383853142017","x78957336"
"x1340597308237475840","x1333713652969598976"
"x399251929","x841979802357764097"
"x2565826984","x109263459"
"x472249581","x983334079981654016"
"x18982331","x18982331"
"x1177544253834244096","x841979802357764097"
"x1100521572547395584","x983334079981654016"
"x4310281341","x716594982006693889"
"x390064263","x983334079981654016"
"x912064297","x109263459"
"x558527782","x716594982006693889"
"x3844585533","x1227207853"
"x1327724086445961222","x983334079981654016"
"x1013089309","x841979802357764097"
"x2228611548","x716594982006693889"
"x1067016732756385792","x983334079981654016"
"x1315060569314070528","x1166730286475988992"
"x1940830250","x716594982006693889"
"x1106104004587765760","x716594982006693889"
"x1021828581847121926","x716594982006693889"
"x147861692","x1351475267458523136"
"x1311030987577528321","x983334079981654016"
"x1027655544713228295","x1166730286475988992"
"x712324373584224256","x983334079981654016"
"x1242435561215967239","x983334079981654016"
"x1313216067997663237","x983334079981654016"
"x148857813","x841979802357764097"
"x776392197960790017","x716594982006693889"
"x864635915070844928","x716594982006693889"
"x1447183128","x117459814"
"x378103424","x117459814"
"x120207266","x716594982006693889"
"x918412592254783489","x117459814"
"x4858091771","x117459814"
"x1250859230892089345","x117459814"
"x843221358","x716594982006693889"
"x581601403","x827151086733635584"
"x3071865242","x983334079981654016"
"x1171408220","x1166730286475988992"
"x3179910420","x841979802357764097"
"x390064263","x1166730286475988992"
"x2827826859","x1166730286475988992"
"x438215116","x117459814"
"x2865611553","x716594982006693889"
"x1138462438045683712","x983334079981654016"
"x1242732468832276480","x117459814"
"x472126172","x983334079981654016"
"x1576329565","x2369361330"
"x1335348370857209857","x78261122"
"x416590248","x1033745532630519810"
"x859043766996488192","x112789730"
"x1246468404401311747","x983334079981654016"
"x610219934","x983334079981654016"
